mz	rt	intensity
683.407011	32.94	3274
690.342667	32.94	1216
694.398717	32.94	973
699.35307	32.94	973
702.362903	32.94	1702
711.873024	32.94	486
716.86003	32.94	2189
718.869888	32.94	486
720.404946	32.94	1216
725.86448	32.94	973
728.856842	32.94	4779
733.401757	32.94	1216
771.377914	32.94	973
778.866892	32.94	730
788.392795	32.94	973
790.397241	32.94	486
808.397053	32.94	730
811.726613	32.94	1459
820.422435	32.94	1752.73
820.470998	32.94	5402
825.423165	32.94	486
831.513559	32.94	730
835.428245	32.94	1459
857.445846	32.94	730
859.929909	32.94	2189
863.409843	32.94	973
872.900781	32.94	730
902.410813	32.94	1459
908.529333	32.94	973
922.894997	32.94	1216
924.978206	32.94	2956
935.491536	32.94	973
976.540742	32.94	1702
994.671665	32.94	486
998.435955	32.94	973
1031.422899	32.94	1459
486.24203	32.99	1829
516.275853	32.99	914
559.807985	32.99	1600
565.320599	32.99	914
581.835728	32.99	2057
602.831324	32.99	914
616.659746	32.99	2057
617.818592	32.99	4258
618.314544	32.99	2086
618.819346	32.99	1600
631.310327	32.99	1372
651.819049	32.99	1372
658.824575	32.99	914
662.863105	32.99	2972
665.976023	32.99	1143
672.335347	32.99	1372
673.875169	32.99	1372
704.341075	32.99	472
704.363573	32.99	914
711.37552	32.99	1600
712.83338	32.99	2743
712.878647	32.99	1194.31
715.602292	32.99	1143
716.350718	32.99	914
719.367828	32.99	914
729.860835	32.99	2286
743.86308	32.99	1372
749.368032	32.99	686
753.35912	32.99	914
753.390143	32.99	481.23
758.887454	32.99	914
775.414849	32.99	914
791.36511	32.99	914
796.88522	32.99	914
797.375865	32.99	1143
820.969693	32.99	4490
821.96865	32.99	1829
830.417986	32.99	914
860.430166	32.99	1143
954.126089	32.99	686
993.914302	32.99	1600
1267.647321	32.99	686
580.97786	33.03	1688
585.816329	33.03	606.25
585.853945	33.03	1205
597.310707	33.03	964
599.834173	33.03	4462
607.321512	33.03	1205
611.792607	33.03	964
615.299089	33.03	3375
616.302203	33.03	1688
616.993096	33.03	1727
619.326401	33.03	723
624.324399	33.03	4719
626.830625	33.03	964
627.326156	33.03	1205
634.832815	33.03	2722
635.334548	33.03	1688
659.327897	33.03	964
677.319797	33.03	1447
680.869881	33.03	1205
681.36648	33.03	1447
683.803907	33.03	964
683.837159	33.03	604.72
695.840492	33.03	964
701.368405	33.03	1205
703.359252	33.03	1688
713.837125	33.03	1447
714.332946	33.03	723
717.862953	33.03	1205
721.343472	33.03	723
724.351945	33.03	964
725.354726	33.03	1205
734.463183	33.03	1447
738.365253	33.03	964
741.362555	33.03	723
745.338208	33.03	964
765.870693	33.03	1205
786.911634	33.03	3375
793.440687	33.03	964
795.444248	33.03	482
802.917163	33.03	964
812.066859	33.03	2170
823.419769	33.03	964
853.085557	33.03	1205
859.423385	33.03	2411
861.445829	33.03	723
907.522391	33.03	1447
946.445569	33.03	1205
992.464179	33.03	1929
1028.967314	33.03	1205
401.744196	33.08	1720
416.551385	33.08	1720
487.78143	33.08	1720
509.247148	33.08	737
510.26171	33.08	983
533.779408	33.08	1720
547.318973	33.08	1966
560.278486	33.08	1720
560.616826	33.08	737
561.312854	33.08	492
571.812286	33.08	983
572.684156	33.08	1229
572.87747	33.08	1229
574.94551	33.08	983
580.289255	33.08	492
580.83779	33.08	5328
592.623797	33.08	983
600.341963	33.08	2212
609.307294	33.08	1229
617.31693	33.08	9740
619.782724	33.08	1475
624.82703	33.08	4072
625.327383	33.08	3195
627.453917	33.08	2788
631.849116	33.08	737
640.330705	33.08	1475
640.8335	33.08	1475
641.3071	33.08	895.73
641.332146	33.08	1229
642.834837	33.08	1475
645.341207	33.08	1229
646.346788	33.08	1229
646.838746	33.08	983
649.861209	33.08	1475
651.821434	33.08	983
656.277537	33.08	737
661.346885	33.08	983
665.309306	33.08	2703
670.845298	33.08	737
676.286601	33.08	983
678.298061	33.08	737
691.361308	33.08	1475
692.34579	33.08	201.97
692.397837	33.08	2703
712.37756	33.08	1475
715.85794	33.08	1475
716.353909	33.08	983
717.310386	33.08	1720
717.355794	33.08	488.77
746.345922	33.08	1229
747.870998	33.08	983
756.368776	33.08	1475
756.403747	33.08	755.75
761.37297	33.08	1229
763.874708	33.08	4682
775.929389	33.08	2458
778.407038	33.08	983
785.905588	33.08	6136
787.408289	33.08	1475
803.703905	33.08	737
813.35978	33.08	1229
821.475793	33.08	1720
828.499894	33.08	1720
834.929052	33.08	983
854.924756	33.08	983
861.917423	33.08	1229
864.892916	33.08	492
884.973781	33.08	1229
894.9488	33.08	1475
922.389685	33.08	1475
924.477169	33.08	1966
946.944212	33.08	983
953.802838	33.08	737
974.537314	33.08	1229
975.531008	33.08	983
997.967316	33.08	1229
367.235198	33.12	533
401.238458	33.12	6496
416.890909	33.12	1067
488.277873	33.12	1334
522.277375	33.12	6936
536.309521	33.12	1067
579.279156	33.12	1334
594.341771	33.12	1334
614.325315	33.12	800
628.788723	33.12	3074
633.814901	33.12	222.56
633.850471	33.12	2400
638.319075	33.12	1334
642.33795	33.12	1334
643.319311	33.12	1067
650.361596	33.12	1600
651.280703	33.12	1334
651.320365	33.12	369.25
651.363635	33.12	136.48
663.367544	33.12	1600
663.867712	33.12	1334
664.34015	33.12	1067
665.641222	33.12	3201
667.366248	33.12	800
669.309646	33.12	1600
671.829833	33.12	533
672.328917	33.12	533
673.372444	33.12	2134
674.359982	33.12	1067
674.800218	33.12	1067
680.349939	33.12	1334
699.32205	33.12	800
701.853611	33.12	1334
720.371358	33.12	1067
728.333515	33.12	1334
729.860309	33.12	2934
732.37406	33.12	4063
739.376266	33.12	800
750.376393	33.12	1067
764.377734	33.12	4933
766.390389	33.12	800
776.358631	33.12	592.17
776.441303	33.12	2400
801.468525	33.12	12728
802.70465	33.12	4470
803.038101	33.12	2400
803.374449	33.12	1334
814.396667	33.12	800
822.410605	33.12	1067
827.486805	33.12	2667
827.991634	33.12	2134
840.408458	33.12	6707
853.435198	33.12	1600
853.764107	33.12	1334
862.418365	33.12	1067
888.43676	33.12	800
889.426839	33.12	1067
899.554772	33.12	800
996.952419	33.12	1867
1028.492308	33.12	1334
1044.543812	33.12	5502
399.263065	33.17	1217
402.260695	33.17	2950
443.296651	33.17	1461
509.591719	33.17	2922
509.92695	33.17	2435
529.274688	33.17	5149
529.769373	33.17	1948
530.276793	33.17	730
553.305097	33.17	3191
595.295793	33.17	730
596.637497	33.17	1461
596.972915	33.17	974
601.99923	33.17	974
616.660055	33.17	974
625.815833	33.17	1461
626.331906	33.17	1217
628.288576	33.17	6740
629.290659	33.17	1461
629.329646	33.17	230.86
631.285103	33.17	974
632.840243	33.17	5597
639.333467	33.17	974
652.334318	33.17	1461
653.348944	33.17	1217
653.839371	33.17	730
665.972581	33.17	974
673.794162	33.17	2490
674.300247	33.17	1948
680.861682	33.17	730
685.999985	33.17	1217
686.324274	33.17	1461
686.370083	33.17	974
686.643693	33.17	730
687.347024	33.17	730
690.855144	33.17	1461
691.30155	33.17	487
700.330977	33.17	730
739.863671	33.17	730
745.346566	33.17	1461
745.68604	33.17	974
747.353673	33.17	660.49
747.407748	33.17	1217
759.37824	33.17	974
768.415213	33.17	974
771.371059	33.17	730
776.932538	33.17	974
788.344426	33.17	1217
796.8764	33.17	730
803.474567	33.17	1948
804.881037	33.17	1217
812.393479	33.17	1704
833.905823	33.17	1217
836.743582	33.17	1217
839.406031	33.17	15859
841.425086	33.17	1461
888.94088	33.17	1217
894.963439	33.17	1461
902.417867	33.17	730
906.462075	33.17	1217
908.914709	33.17	1461
909.404616	33.17	974
935.444935	33.17	974
935.522718	33.17	361.51
997.461038	33.17	2191
1017.587809	33.17	974
1027.992162	33.17	974
1043.548951	33.17	8149
1203.044634	33.17	730
1233.614672	33.17	1217
1255.1097	33.17	487
403.263503	33.21	1694
477.27014	33.21	968
493.269382	33.21	726
509.304369	33.21	1935
534.274898	33.21	2419
559.944899	33.21	2177
563.317002	33.21	968
569.759984	33.21	1935
571.312379	33.21	1694
572.309032	33.21	726
580.974026	33.21	1452
588.815793	33.21	726
590.32182	33.21	1210
592.957476	33.21	1210
593.288209	33.21	1935
593.31574	33.21	1496.63
597.317731	33.21	968
600.820146	33.21	968
602.664557	33.21	726
603.333168	33.21	968
608.337352	33.21	968
617.313001	33.21	3546
618.818863	33.21	968
620.782366	33.21	484
623.813626	33.21	726
627.459627	33.21	1694
632.322317	33.21	968
633.342369	33.21	5235
635.334846	33.21	968
635.783417	33.21	968
635.833293	33.21	572.85
636.300535	33.21	726
640.305295	33.21	1210
641.303374	33.21	1210
650.300455	33.21	484
651.288261	33.21	968
655.27534	33.21	726
661.819542	33.21	726
664.978201	33.21	2419
669.806591	33.21	1210
691.356203	33.21	1210
696.351381	33.21	1452
703.36754	33.21	1210
715.359432	33.21	2419
733.459955	33.21	2738
741.358562	33.21	726
749.386686	33.21	968
758.880981	33.21	1210
764.874905	33.21	2966
765.38941	33.21	1452
767.917685	33.21	1210
771.409734	33.21	726
772.395347	33.21	968
786.408373	33.21	4709
802.368733	33.21	2390.74
802.47279	33.21	6207
833.399986	33.21	1935
833.461168	33.21	189.15
837.41427	33.21	1694
839.905497	33.21	13985
840.908336	33.21	2679
844.420038	33.21	726
853.096782	33.21	1210
857.442981	33.21	968
864.419109	33.21	484
901.462657	33.21	726
902.981149	33.21	1694
907.46611	33.21	1210
925.47672	33.21	1694
935.955683	33.21	1452
936.418728	33.21	418.96
936.461963	33.21	968
1029.497634	33.21	968
1103.602208	33.21	2972
1254.558466	33.21	1452
1255.565231	33.21	968
523.80915	33.25	1923
552.305488	33.25	8955
552.80972	33.25	6895
573.299789	33.25	721
585.26248	33.25	1418.81
585.358188	33.25	1442
599.318702	33.25	962
602.328402	33.25	1683
603.782148	33.25	1442
613.303949	33.25	962
626.3241	33.25	721
627.789793	33.25	10477
629.787743	33.25	962
631.831897	33.25	962
634.327777	33.25	1202
654.33431	33.25	962
661.339618	33.25	962
671.357066	33.25	962
672.327521	33.25	721
679.854817	33.25	721
681.359727	33.25	721
690.376178	33.25	1202
691.840525	33.25	721
694.422036	33.25	3670
713.852766	33.25	481
714.294767	33.25	629.28
714.362737	33.25	1923
715.858851	33.25	1202
728.848828	33.25	2164
758.375087	33.25	1202
761.393449	33.25	721
762.866443	33.25	721
776.436362	33.25	721
787.876177	33.25	721
812.885514	33.25	1923
820.759504	33.25	1442
821.413859	33.25	962
827.99491	33.25	1202
845.02645	33.25	481
884.477274	33.25	1923
894.413769	33.25	556.84
894.451797	33.25	1442
902.481715	33.25	1442
916.464073	33.25	721
1030.462997	33.25	1202
1045.540129	33.25	1923
1045.594951	33.25	1757.2
1104.616249	33.25	1683
482.23345	33.3	1428
522.780396	33.3	3594
524.307028	33.3	1904
547.650193	33.3	1190
579.285534	33.3	1428
588.297258	33.3	714
589.659488	33.3	1428
605.820872	33.3	952
611.806098	33.3	952
616.067703	33.3	1428
616.323483	33.3	1904
644.301303	33.3	1428
644.369443	33.3	839.42
652.842553	33.3	952
657.327013	33.3	1428
664.321649	33.3	1190
675.306562	33.3	1666
693.893453	33.3	5146
706.366989	33.3	1428
717.80226	33.3	1666
717.847684	33.3	188.88
718.30298	33.3	1428
729.360375	33.3	2618
732.877867	33.3	2618
734.375151	33.3	2142
734.458775	33.3	1428
734.883054	33.3	1904
735.381403	33.3	1190
748.36871	33.3	1190
750.368636	33.3	1190
754.352107	33.3	714
787.356971	33.3	714
813.391959	33.3	1428
849.456332	33.3	952
903.483463	33.3	952
964.468795	33.3	714
997.456649	33.3	1428
1016.601217	33.3	1666
438.757232	33.34	1433
453.736183	33.34	717
461.744539	33.34	9583
477.273418	33.34	1672
508.8003	33.34	3881
523.304141	33.34	4459
529.277399	33.34	1433
536.299441	33.34	1194
560.27301	33.34	1194
565.64242	33.34	1433
570.262803	33.34	1911
612.810461	33.34	1194
615.569597	33.34	1433
615.818064	33.34	3105
616.824719	33.34	1433
629.288359	33.34	1194
629.313168	33.34	750.5
635.370693	33.34	717
639.804222	33.34	955
648.351949	33.34	1194
651.83216	33.34	955
656.313324	33.34	717
660.337143	33.34	4624
660.398865	33.34	433.16
660.830997	33.34	1433
663.310598	33.34	717
684.808549	33.34	955
693.394834	33.34	5775
701.352077	33.34	1672
732.381809	33.34	3203
740.321607	33.34	717
740.362551	33.34	955
746.017108	33.34	717
751.363596	33.34	717
765.878081	33.34	955
776.357627	33.34	2430
804.861006	33.34	955
805.381096	33.34	1194
814.380185	33.34	717
822.387383	33.34	955
837.069594	33.34	1911
853.41737	33.34	1194
870.529269	33.34	955
871.458637	33.34	1672
871.550397	33.34	955
883.977327	33.34	2388
884.978176	33.34	1911
895.452539	33.34	1194
1048.493414	33.34	955
443.29694	33.39	983
462.749072	33.39	2949
463.247338	33.39	1720
469.251775	33.39	1966
553.314503	33.39	1966
553.816082	33.39	983
561.765297	33.39	737
571.811703	33.39	737
573.78706	33.39	737
574.298141	33.39	1229
581.808265	33.39	737
582.313137	33.39	737
583.302274	33.39	737
585.779005	33.39	983
585.81662	33.39	593.21
593.842396	33.39	1229
602.817183	33.39	983
604.329939	33.39	1229
605.313458	33.39	1475
605.337791	33.39	890.88
610.322764	33.39	1475
611.311325	33.39	983
611.353244	33.39	259.59
614.35321	33.39	983
614.391731	33.39	885.14
624.325766	33.39	1229
643.79475	33.39	1229
643.859279	33.39	502.74
645.369457	33.39	983
659.832087	33.39	3686
661.335936	33.39	1229
662.851407	33.39	737
665.305351	33.39	1720
666.359799	33.39	983
669.312733	33.39	1966
681.352659	33.39	737
694.893946	33.39	737
701.853625	33.39	1229
702.864521	33.39	1229
706.329799	33.39	737
706.371104	33.39	627.09
716.365481	33.39	492
717.296096	33.39	2212
731.376423	33.39	983
733.375178	33.39	1475
746.368332	33.39	983
747.392165	33.39	983
747.874438	33.39	1229
754.384142	33.39	983
758.374085	33.39	1720
766.856245	33.39	983
767.353212	33.39	983
768.375029	33.39	983
768.888806	33.39	1475
775.857599	33.39	2458
777.366372	33.39	1229
798.383705	33.39	492
813.888787	33.39	983
844.459997	33.39	983
847.953429	33.39	3019
853.910038	33.39	492
858.932804	33.39	1475
861.456096	33.39	492
861.924405	33.39	492
870.961747	33.39	983
885.465159	33.39	737
903.418627	33.39	737
1046.603576	33.39	737
401.241583	33.43	1388
480.262555	33.43	925
534.278808	33.43	1388
563.289927	33.43	1619
565.972011	33.43	1619
573.354112	33.43	1388
587.808684	33.43	925
593.31234	33.43	1157
606.343609	33.43	925
613.885044	33.43	1157
615.278685	33.43	1157
624.837375	33.43	694
630.341433	33.43	925
631.360008	33.43	925
633.345973	33.43	1619
633.85376	33.43	925
634.829608	33.43	1157
637.348028	33.43	694
639.318444	33.43	360.43
639.357741	33.43	578.61
639.375603	33.43	925
650.852013	33.43	694
651.310181	33.43	469.34
651.346239	33.43	694
664.984698	33.43	694
667.333937	33.43	694
695.379208	33.43	895.02
695.427643	33.43	1851
702.355275	33.43	1619
711.849057	33.43	1157
729.356592	33.43	1157
734.860464	33.43	583.33
734.910254	33.43	1157
743.900063	33.43	1157
745.353533	33.43	925
748.370073	33.43	1388
750.861228	33.43	1157
751.856585	33.43	1619
755.36661	33.43	694
761.358364	33.43	925
764.32015	33.43	333.57
764.382648	33.43	1157
776.850793	33.43	694
788.38407	33.43	925
802.3738	33.43	694
803.422684	33.43	694
803.474376	33.43	925
804.354977	33.43	1388
815.408644	33.43	925
829.509457	33.43	1388
848.45262	33.43	3741
848.740177	33.43	463
848.95477	33.43	1619
853.0793	33.43	694
859.426418	33.43	1619
871.959775	33.43	925
879.371841	33.43	1157
902.426642	33.43	1157
922.47603	33.43	7450
923.480968	33.43	4108
925.47281	33.43	925
1212.687261	33.43	694
1254.573748	33.43	694
543.307166	33.48	842
554.296177	33.48	1052
555.288022	33.48	842
562.267342	33.48	1052
573.285906	33.48	1052
575.809653	33.48	1052
586.775008	33.48	501.99
586.812655	33.48	1263
592.307521	33.48	1263
599.834559	33.48	1263
601.31914	33.48	842
604.302892	33.48	1684
617.310183	33.48	1894
626.311245	33.48	842
638.308339	33.48	842
638.883539	33.48	1263
653.356229	33.48	1052
653.846502	33.48	842
654.016447	33.48	842
662.334855	33.48	842
664.318636	33.48	842
665.863919	33.48	1263
668.301515	33.48	479.7
668.334387	33.48	631
673.710141	33.48	2105
687.310544	33.48	329.31
687.369809	33.48	842
713.354231	33.48	944.91
713.388193	33.48	1052
715.317816	33.48	599.18
715.355604	33.48	1263
720.879526	33.48	1263
730.35562	33.48	1052
752.356358	33.48	1052
753.372188	33.48	2105
763.866748	33.48	1052
767.372769	33.48	1052
784.365933	33.48	1684
794.384597	33.48	631
812.392964	33.48	842
815.928533	33.48	631
839.910167	33.48	1684
857.402356	33.48	1052
879.870847	33.48	842
894.925473	33.48	1684
905.909544	33.48	1052
978.539153	33.48	1684
1255.585425	33.48	631
462.244692	33.52	5335
475.241891	33.52	1605
490.2692	33.52	688
531.262614	33.52	688
538.287353	33.52	917
542.798206	33.52	1605
548.751791	33.52	917
550.282079	33.52	1146
558.298227	33.52	1376
571.819318	33.52	688
572.268445	33.52	753.99
572.305623	33.52	917
573.309586	33.52	688
582.746461	33.52	688
582.804443	33.52	688
588.28756	33.52	688
596.28645	33.52	2293
596.617253	33.52	2981
604.834182	33.52	1146
607.849044	33.52	4429
613.307493	33.52	917
613.35298	33.52	758.61
616.323709	33.52	1605
618.795541	33.52	549.65
618.820143	33.52	917
628.288576	33.52	1605
629.284862	33.52	688
631.825077	33.52	688
643.810398	33.52	917
643.864522	33.52	1376
644.358532	33.52	1605
649.314153	33.52	688
659.371258	33.52	688
660.33088	33.52	1376
674.051772	33.52	1834
674.381074	33.52	1376
680.353599	33.52	917
690.862661	33.52	688
695.35626	33.52	917
696.370565	33.52	1146
697.333074	33.52	917
697.377846	33.52	627
702.850551	33.52	917
704.367747	33.52	917
709.853553	33.52	688
712.863756	33.52	688
714.804002	33.52	1146
719.879257	33.52	5370
719.920956	33.52	1284.8
721.37237	33.52	1146
721.881955	33.52	917
733.846881	33.52	917
753.876249	33.52	1146
765.894711	33.52	459
778.426843	33.52	1146
785.382889	33.52	688
785.426443	33.52	606.16
839.410566	33.52	2064
840.4006	33.52	688
856.397353	33.52	1146
859.931943	33.52	917
876.496513	33.52	1376
877.488066	33.52	459
878.428609	33.52	917
884.974558	33.52	688
894.41414	33.52	3210
921.878458	33.52	688
1213.681315	33.52	459
384.254818	33.57	1111
481.778113	33.57	889
489.771922	33.57	1334
558.795651	33.57	1556
571.309412	33.57	667
587.308486	33.57	1334
590.325972	33.57	1556
594.823731	33.57	445
596.951686	33.57	1778
629.309616	33.57	362.36
629.345059	33.57	1111
635.36704	33.57	1778
636.374652	33.57	889
639.333059	33.57	889
647.338406	33.57	2000
647.838975	33.57	667
649.821394	33.57	1111
661.296306	33.57	1334
661.325372	33.57	933.75
670.363692	33.57	2445
677.338731	33.57	667
683.411494	33.57	889
687.650783	33.57	1111
688.333232	33.57	1111
694.425797	33.57	1334
701.35683	33.57	1111
720.375931	33.57	4304
721.85541	33.57	667
739.887488	33.57	1334
746.373323	33.57	889
749.03902	33.57	1556
756.372725	33.57	667
760.352974	33.57	889
799.415145	33.57	667
820.973143	33.57	2000
861.445207	33.57	1334
893.918976	33.57	2472
895.411831	33.57	333.35
895.449881	33.57	667
906.914223	33.57	1111
914.465131	33.57	1111
938.456525	33.57	907.17
938.495479	33.57	1111
985.439521	33.57	667
996.965875	33.57	667
1035.472963	33.57	889
1038.452793	33.57	1556
1092.582676	33.57	667
1122.547902	33.57	889
471.305022	33.61	1880
490.272004	33.61	705
514.320365	33.61	1410
523.307687	33.61	1880
546.295967	33.61	3613
552.276956	33.61	283.88
552.306839	33.61	1410
580.286502	33.61	573.93
580.317134	33.61	705
586.333135	33.61	705
597.293769	33.61	940
600.336299	33.61	940
606.843987	33.61	16074
607.349202	33.61	12325
609.810039	33.61	832.42
609.844929	33.61	2116
610.843645	33.61	1175
611.300751	33.61	877.02
611.335683	33.61	1517.79
611.367124	33.61	1645
612.360063	33.61	705
615.815223	33.61	705
624.823934	33.61	705
624.971824	33.61	1410
625.310858	33.61	1410
628.802942	33.61	705
635.302631	33.61	377.98
635.338242	33.61	1175
640.806141	33.61	1175
644.283689	33.61	428.28
644.315965	33.61	705
644.868721	33.61	1410
646.80002	33.61	837.45
646.835952	33.61	940
650.341285	33.61	2116
654.342504	33.61	1880
658.3751	33.61	2586
670.86417	33.61	2116
671.36941	33.61	1175
678.317143	33.61	1175
684.798449	33.61	1461.94
684.857606	33.61	5907
687.988582	33.61	1175
696.851869	33.61	470
700.309553	33.61	705
706.859739	33.61	2174
708.36735	33.61	1880
736.86992	33.61	940
740.390174	33.61	1175
748.706549	33.61	1175
749.379335	33.61	1645
750.365911	33.61	1175
752.871925	33.61	1175
762.426909	33.61	470
762.863982	33.61	705
763.363652	33.61	940
